 DANE ; DEPARTAMENTO ; MUNICIPIO ; COD EPS ; NOMBRE EPS ; NIT IPS ; NOMBRE IPS ; FORMA DE CONTRATACIÓN ; VALOR ORDENADO $ ;" TOTAL GIRO 
 NOVIEMBRE 2024 $ "
13655;BOLIVAR;SAN JACINTO DEL CAUCA;EPSS37;Nueva Eps;806014499;ESE CENTRO DE SALUD CON CAMA;Capitación ; 10,015,007.00   ; 10,015,007.00   
13655;BOLIVAR;SAN JACINTO DEL CAUCA;EPSS41;Nueva Eps;806014499;ESE CENTRO DE SALUD CON CAMA;Capitación ; 7,972,260.00   ; 7,972,260.00   
13655;BOLIVAR;SAN JACINTO DEL CAUCA;ESS207;Mutual Ser;806014499;ESE CENTRO DE SALUD CON CAMA;Capitación ; 180,260,671.00   ; 180,260,671.00   
13657;BOLIVAR;SAN JUAN NEPOMUCENO;CCF055;Cajacopi;806006414;E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO;Capitación ; 18,494,477.00   ; 18,494,477.00   
13657;BOLIVAR;SAN JUAN NEPOMUCENO;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 1,412,817.00   ; 1,412,817.00   
13657;BOLIVAR;SAN JUAN NEPOMUCENO;EPSS37;Nueva Eps;806006414;E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO;Capitación ; 1,668,044.00   ; 1,668,044.00   
13657;BOLIVAR;SAN JUAN NEPOMUCENO;EPSS41;Nueva Eps;806006414;E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO;Capitación ; 13,466,404.00   ; 13,466,404.00   
13657;BOLIVAR;SAN JUAN NEPOMUCENO;ESS207;Mutual Ser;806006414;E.S.E. HOSPITAL LOCAL SAN JUAN NEPOMUCENO;Capitación ; 540,136,530.00   ; 540,136,530.00   
13667;BOLIVAR;SAN MARTIN DE LOBA;CCF055;Cajacopi;806007769;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;Capitación ; 5,393,001.00   ; 5,393,001.00   
13667;BOLIVAR;SAN MARTIN DE LOBA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 392,049.00   ; 392,049.00   
13667;BOLIVAR;SAN MARTIN DE LOBA;EPSS41;Nueva Eps;806007769;ESE HOSPITAL LOCAL SAN MARTIN DE LOBA;Capitación ; 216,268,817.00   ; 216,268,817.00   
13670;BOLIVAR;SAN PABLO;CCF055;Cajacopi;829000940;E.S.E. HOSPITAL LOCAL SAN PABLO;Capitación ; 60,248,921.00   ; 60,248,921.00   
13670;BOLIVAR;SAN PABLO;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 2,839,011.00   ; 2,839,011.00   
13670;BOLIVAR;SAN PABLO;EPSS41;Nueva Eps;829000940;E.S.E. HOSPITAL LOCAL SAN PABLO;Capitación ; 344,413,057.00   ; 344,413,057.00   
13673;BOLIVAR;SANTA CATALINA;CCF055;Cajacopi;806013609;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;Capitación ; 33,682,559.00   ; 33,682,559.00   
13673;BOLIVAR;SANTA CATALINA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 2,688,777.00   ; 2,688,777.00   
13673;BOLIVAR;SANTA CATALINA;ESS024;Coosalud;806013609;ESE HOSPITAL LOCAL DE SANTA CATALINA DE ALEJANDRIA;Capitación ; 132,751,733.00   ; 132,751,733.00   
13683;BOLIVAR;SANTA ROSA;CCF055;Cajacopi;806008270;ESE HOSPITAL LOCAL SANTA ROSA DE LIMA;Capitación ; 1,399,351.00   ; 1,399,351.00   
13683;BOLIVAR;SANTA ROSA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 109,074.00   ; 109,074.00   
13683;BOLIVAR;SANTA ROSA;EPSS41;Nueva Eps;806008270;ESE HOSPITAL LOCAL SANTA ROSA DE LIMA;Capitación ; 28,578,941.00   ; 28,578,941.00   
13683;BOLIVAR;SANTA ROSA;ESS024;Coosalud;806008270;ESE HOSPITAL LOCAL SANTA ROSA DE LIMA;Capitación ; 72,997,020.00   ; 72,997,020.00   
13683;BOLIVAR;SANTA ROSA;ESS207;Mutual Ser;806008270;ESE HOSPITAL LOCAL SANTA ROSA DE LIMA;Capitación ; 201,404,879.00   ; 201,404,879.00   
13688;BOLIVAR;SANTA ROSA DEL SUR;CCF055;Cajacopi;829001256;ESE HOSPITAL MANUEL ELKIN PATARROYO;Capitación ; 62,209,263.00   ; 62,209,263.00   
13688;BOLIVAR;SANTA ROSA DEL SUR;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 3,096,261.00   ; 3,096,261.00   
13688;BOLIVAR;SANTA ROSA DEL SUR;EPSS37;Nueva Eps;829001256;ESE HOSPITAL MANUEL ELKIN PATARROYO;Capitación ; 96,892,680.00   ; 96,892,680.00   
13688;BOLIVAR;SANTA ROSA DEL SUR;EPSS41;Nueva Eps;829001256;ESE HOSPITAL MANUEL ELKIN PATARROYO;Capitación ; 924,334,920.00   ; 924,334,920.00   
13744;BOLIVAR;SIMITI;CCF055;Cajacopi;900196366;E.S.E HOSPITAL SAN ANTONIO DE PADUA;Capitación ; 13,771,030.00   ; 13,771,030.00   
13744;BOLIVAR;SIMITI;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 910,665.00   ; 910,665.00   
13744;BOLIVAR;SIMITI;EPSS37;Nueva Eps;900196366;E.S.E HOSPITAL SAN ANTONIO DE PADUA;Capitación ; 31,656,099.00   ; 31,656,099.00   
13744;BOLIVAR;SIMITI;EPSS41;Nueva Eps;900196366;E.S.E HOSPITAL SAN ANTONIO DE PADUA;Capitación ; 122,174,430.00   ; 122,174,430.00   
13744;BOLIVAR;SIMITI;ESS207;Mutual Ser;900196366;E.S.E HOSPITAL SAN ANTONIO DE PADUA;Capitación ; 259,941,086.00   ; 259,941,086.00   
13760;BOLIVAR;SOPLAVIENTO;ESS024;Coosalud;806007780;E.S.E. CENTRO DE SALUD CON CAMAS VITELIO SARA CASTILLO;Capitación ; 5,861,430.00   ; 5,861,430.00   
13760;BOLIVAR;SOPLAVIENTO;ESS207;Mutual Ser;806007780;E.S.E. CENTRO DE SALUD CON CAMAS VITELIO SARA CASTILLO;Capitación ; 105,353,380.00   ; 105,353,380.00   
13780;BOLIVAR;TALAIGUA NUEVO;EPSS41;Nueva Eps;806007464;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL TALAIGUA NUEVO;Capitación ; 4,845,053.00   ; 4,845,053.00   
13780;BOLIVAR;TALAIGUA NUEVO;ESS207;Mutual Ser;806007464;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL TALAIGUA NUEVO;Capitación ; 146,487,667.00   ; 146,487,667.00   
13810;BOLIVAR;TIQUISIO;CCF055;Cajacopi;806007567;ESE HOSPITAL SAN JUAN DE PUERTO RICO;Capitación ; 69,183,098.00   ; 69,183,098.00   
13810;BOLIVAR;TIQUISIO;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 4,920,678.00   ; 4,920,678.00   
13810;BOLIVAR;TIQUISIO;ESS207;Mutual Ser;806007567;ESE HOSPITAL SAN JUAN DE PUERTO RICO;Capitación ; 331,980,631.00   ; 331,980,631.00   
13836;BOLIVAR;TURBACO;CCF055;Cajacopi;806005602;ESE HOSPITAL LOCAL TURBACO;Capitación ; 7,199,206.00   ; 7,199,206.00   
13836;BOLIVAR;TURBACO;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 554,631.00   ; 554,631.00   
13836;BOLIVAR;TURBACO;EPSS37;Nueva Eps;806005602;ESE HOSPITAL LOCAL TURBACO;Capitación ; 28,120,979.00   ; 28,120,979.00   
13836;BOLIVAR;TURBACO;EPSS41;Nueva Eps;806005602;ESE HOSPITAL LOCAL TURBACO;Capitación ; 135,597,367.00   ; 135,597,367.00   
13836;BOLIVAR;TURBACO;ESS024;Coosalud;806005602;ESE HOSPITAL LOCAL TURBACO;Capitación ; 84,070,391.00   ; 84,070,391.00   
13836;BOLIVAR;TURBACO;ESS207;Mutual Ser;806005602;ESE HOSPITAL LOCAL TURBACO;Capitación ; 563,168,186.00   ; 563,168,186.00   
13836;BOLIVAR;TURBACO;ESS207;Mutual Ser;900225898;CENTRO DE DIAGNOSTICO SALUD SOCIAL IPS LTDA;Capitación ; 97,426,603.00   ; 97,426,603.00   
13836;BOLIVAR;TURBACO;ESS207;Mutual Ser;900422757;IPS FUNDACION SERSOCIAL SEDE CARTAGENA;Capitación ; 1,035,571.00   ; 1,035,571.00   
13838;BOLIVAR;TURBANA;EPSS37;Nueva Eps;806007817;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL TURBANA;Capitación ; 2,288,846.00   ; 2,288,846.00   
13838;BOLIVAR;TURBANA;EPSS41;Nueva Eps;806007817;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL TURBANA;Capitación ; 10,749,060.00   ; 10,749,060.00   
13838;BOLIVAR;TURBANA;ESS207;Mutual Ser;806007817;EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL TURBANA;Capitación ; 124,817,110.00   ; 124,817,110.00   
13838;BOLIVAR;TURBANA;ESS207;Mutual Ser;900225898;CENTRO DE DIAGNOSTICO SALUD SOCIAL IPS LTDA;Capitación ; 8,450,054.00   ; 8,450,054.00   
13873;BOLIVAR;VILLANUEVA;CCF055;Cajacopi;806007923;E.S.E. HOSPITAL LOCAL ARJONA;Capitación ; 970,788.00   ; 970,788.00   
13873;BOLIVAR;VILLANUEVA;EPSS37;Nueva Eps;806007923;E.S.E. HOSPITAL LOCAL ARJONA;Capitación ; 2,100,600.00   ; 2,100,600.00   
13873;BOLIVAR;VILLANUEVA;EPSS41;Nueva Eps;806007923;E.S.E. HOSPITAL LOCAL ARJONA;Capitación ; 30,458,700.00   ; 30,458,700.00   
13873;BOLIVAR;VILLANUEVA;ESS024;Coosalud;806007923;E.S.E. HOSPITAL LOCAL ARJONA;Capitación ; 63,930,480.00   ; 63,930,480.00   
13873;BOLIVAR;VILLANUEVA;ESS207;Mutual Ser;806007923;E.S.E. HOSPITAL LOCAL ARJONA;Capitación ; 284,123,834.00   ; 284,123,834.00   
13873;BOLIVAR;VILLANUEVA;ESS207;Mutual Ser;901244198;IPS GONZALEZ RACERO S.A.S;Capitación ; 7,860,581.00   ; 7,860,581.00   
13894;BOLIVAR;ZAMBRANO;ESS024;Coosalud;806006914;E.S.E. HOSPITAL LOCAL SAN SEBASTIAN DE ZAMBRANO;Capitación ; 78,142,230.00   ; 78,142,230.00   
13894;BOLIVAR;ZAMBRANO;ESS207;Mutual Ser;806006914;E.S.E. HOSPITAL LOCAL SAN SEBASTIAN DE ZAMBRANO;Capitación ; 169,136,881.00   ; 169,136,881.00   
15001;BOYACA;TUNJA;CCF055;Cajacopi;820003850;EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA;Capitación ; 40,716,954.00   ; 40,716,954.00   
15001;BOYACA;TUNJA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 3,926,523.00   ; 3,926,523.00   
15001;BOYACA;TUNJA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 3,622,080.00   ; 3,622,080.00   
15001;BOYACA;TUNJA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 6,458,994.00   ; 6,458,994.00   
15001;BOYACA;TUNJA;CCF055;Cajacopi;901531768;IPS PEDIATRIC HEALTH AND CARE SAS;Capitación ; 13,633,760.00   ; 13,633,760.00   
15001;BOYACA;TUNJA;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 2,921,520.00   ; 2,921,520.00   
15001;BOYACA;TUNJA;EPSS37;Nueva Eps;820003850;EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA;Capitación ; 50,124,179.00   ; 50,124,179.00   
15001;BOYACA;TUNJA;EPSS41;Nueva Eps;820003850;EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA;Capitación ; 477,659,098.00   ; 477,659,098.00   
15001;BOYACA;TUNJA;ESS024;Coosalud;820003850;EMPRESA SOCIAL DEL ESTADO SANTIAGO DE TUNJA;Capitación ; 103,757,756.00   ; 103,757,756.00   
15022;BOYACA;ALMEIDA;CCF055;Cajacopi;828002423;DISCOLMEDICA S. A. S;Capitación ; 750,092.00   ; 750,092.00   
15022;BOYACA;ALMEIDA;CCF055;Cajacopi;900004894;HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.;Capitación ; 1,380,984.00   ; 1,380,984.00   
15022;BOYACA;ALMEIDA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 100,477.00   ; 100,477.00   
15022;BOYACA;ALMEIDA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 103,929.00   ; 103,929.00   
15022;BOYACA;ALMEIDA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 165,282.00   ; 165,282.00   
15022;BOYACA;ALMEIDA;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 74,760.00   ; 74,760.00   
15022;BOYACA;ALMEIDA;EPSS37;Nueva Eps;900004894;HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.;Capitación ; 2,410,220.00   ; 2,410,220.00   
15022;BOYACA;ALMEIDA;EPSS41;Nueva Eps;900004894;HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.;Capitación ; 22,290,492.00   ; 22,290,492.00   
15047;BOYACA;AQUITANIA;CCF055;Cajacopi;828002423;DISCOLMEDICA S. A. S;Capitación ; 328,692.00   ; 328,692.00   
15047;BOYACA;AQUITANIA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 44,029.00   ; 44,029.00   
15047;BOYACA;AQUITANIA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 72,427.00   ; 72,427.00   
15047;BOYACA;AQUITANIA;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 32,760.00   ; 32,760.00   
15047;BOYACA;AQUITANIA;EPSS41;Nueva Eps;891855492;ESE SALUD AQUITANIA;Capitación ; 14,792,794.00   ; 14,792,794.00   
15051;BOYACA;ARCABUCO;EPSS41;Nueva Eps;820003382;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE ARCABUCO;Capitación ; 40,907,713.00   ; 40,907,713.00   
15087;BOYACA;BELEN;CCF055;Cajacopi;826002660;"ESE CENTRO DE SALUD ""NUESTRA SEÑORA DE BELEN""";Capitación ; 4,549,986.00   ; 4,549,986.00   
15087;BOYACA;BELEN;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 361,267.00   ; 361,267.00   
15087;BOYACA;BELEN;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 361,179.00   ; 361,179.00   
15087;BOYACA;BELEN;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 594,272.00   ; 594,272.00   
15087;BOYACA;BELEN;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 268,800.00   ; 268,800.00   
15087;BOYACA;BELEN;EPSS37;Nueva Eps;826002660;"ESE CENTRO DE SALUD ""NUESTRA SEÑORA DE BELEN""";Capitación ; 6,163,926.00   ; 6,163,926.00   
15087;BOYACA;BELEN;EPSS41;Nueva Eps;826002660;"ESE CENTRO DE SALUD ""NUESTRA SEÑORA DE BELEN""";Capitación ; 69,304,032.00   ; 69,304,032.00   
15087;BOYACA;BELEN;ESS024;Coosalud;826002660;"ESE CENTRO DE SALUD ""NUESTRA SEÑORA DE BELEN""";Capitación ; 9,459,478.00   ; 9,459,478.00   
15090;BOYACA;BERBEO;ESS024;Coosalud;820003929;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD JUAN FRANCISCO BERBEO;Capitación ; 21,550,104.00   ; 21,550,104.00   
15092;BOYACA;BETEITIVA;EPSS41;Nueva Eps;826002862;ESE CENTRO DE SALUD BETEITIVA;Capitación ; 16,254,904.00   ; 16,254,904.00   
15097;BOYACA;BOAVITA;CCF055;Cajacopi;891800611;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA;Capitación ; 77,637,747.00   ; 77,637,747.00   
15097;BOYACA;BOAVITA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 3,605,898.00   ; 3,605,898.00   
15097;BOYACA;BOAVITA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 3,369,975.00   ; 3,369,975.00   
15097;BOYACA;BOAVITA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 5,931,577.00   ; 5,931,577.00   
15097;BOYACA;BOAVITA;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 2,682,960.00   ; 2,682,960.00   
15097;BOYACA;BOAVITA;EPSS37;Nueva Eps;891800611;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA;Capitación ; 3,136,160.00   ; 3,136,160.00   
15097;BOYACA;BOAVITA;EPSS41;Nueva Eps;891800611;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA;Capitación ; 4,003,968.00   ; 4,003,968.00   
15104;BOYACA;BOYACA;CCF055;Cajacopi;820003622;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE;Capitación ; 2,230,272.00   ; 2,230,272.00   
15104;BOYACA;BOYACA;CCF055;Cajacopi;828002423;DISCOLMEDICA S. A. S;Capitación ; 1,078,784.00   ; 1,078,784.00   
15104;BOYACA;BOYACA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 144,507.00   ; 144,507.00   
15104;BOYACA;BOYACA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 148,176.00   ; 148,176.00   
15104;BOYACA;BOYACA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 237,709.00   ; 237,709.00   
15104;BOYACA;BOYACA;CCF055;Cajacopi;901531768;IPS PEDIATRIC HEALTH AND CARE SAS;Capitación ; 98,077.00   ; 98,077.00   
15104;BOYACA;BOYACA;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 107,520.00   ; 107,520.00   
15104;BOYACA;BOYACA;ESS024;Coosalud;820003622;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JOSE;Capitación ; 4,178,211.00   ; 4,178,211.00   
15106;BOYACA;BRICENO;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 15,805.00   ; 15,805.00   
15106;BOYACA;BRICENO;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 25,999.00   ; 25,999.00   
15106;BOYACA;BRICENO;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 11,760.00   ; 11,760.00   
15106;BOYACA;BRICENO;EPSS37;Nueva Eps;820003787;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD BRICEÑO;Capitación ; 518,788.00   ; 518,788.00   
15106;BOYACA;BRICENO;EPSS41;Nueva Eps;820003787;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD BRICEÑO;Capitación ; 35,029,468.00   ; 35,029,468.00   
15109;BOYACA;BUENAVISTA;EPSS41;Nueva Eps;820003550;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA ISABEL BUENAVISTA;Capitación ; 57,558,984.00   ; 57,558,984.00   
15109;BOYACA;BUENAVISTA;ESS024;Coosalud;820003550;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SANTA ISABEL BUENAVISTA;Capitación ; 28,348,000.00   ; 28,348,000.00   
15114;BOYACA;BUSBANZA;EPSS37;Nueva Eps;891855039;HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO;Capitación ; 963,000.00   ; 963,000.00   
15114;BOYACA;BUSBANZA;EPSS41;Nueva Eps;891855039;HOSPITAL REGIONAL DE SOGAMOSO EMPRESA SOCIAL DEL ESTADO;Capitación ; 7,824,375.00   ; 7,824,375.00   
15131;BOYACA;CALDAS;CCF055;Cajacopi;820003456;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LAS MERCEDES CALDAS;Capitación ; 4,432,657.00   ; 4,432,657.00   
15131;BOYACA;CALDAS;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 333,043.00   ; 333,043.00   
15131;BOYACA;CALDAS;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 357,063.00   ; 357,063.00   
15131;BOYACA;CALDAS;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 547,845.00   ; 547,845.00   
15131;BOYACA;CALDAS;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 247,800.00   ; 247,800.00   
15131;BOYACA;CALDAS;EPSS41;Nueva Eps;820003456;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD LAS MERCEDES CALDAS;Capitación ; 25,174,702.00   ; 25,174,702.00   
15135;BOYACA;CAMPOHERMOSO;ESS024;Coosalud;820003910;E.S.E CENTRO DE SALUD CAMPOHERMOSO;Capitación ; 41,439,201.00   ; 41,439,201.00   
15162;BOYACA;CERINZA;EPSS41;Nueva Eps;826002641;EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD CERINZA;Capitación ; 25,581,651.00   ; 25,581,651.00   
15172;BOYACA;CHINAVITA;CCF055;Cajacopi;900004894;HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.;Capitación ; 4,704,526.00   ; 4,704,526.00   
15172;BOYACA;CHINAVITA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 279,982.00   ; 279,982.00   
15172;BOYACA;CHINAVITA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 292,236.00   ; 292,236.00   
15172;BOYACA;CHINAVITA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 460,561.00   ; 460,561.00   
15172;BOYACA;CHINAVITA;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 208,320.00   ; 208,320.00   
15172;BOYACA;CHINAVITA;EPSS37;Nueva Eps;900004894;HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.;Capitación ; 1,344,198.00   ; 1,344,198.00   
15172;BOYACA;CHINAVITA;EPSS41;Nueva Eps;900004894;HOSPITAL REGIONAL SEGUNDO NIVEL DE ATENCIÓN VALLE DE TENZA E.S.E.;Capitación ; 40,358,556.00   ; 40,358,556.00   
15176;BOYACA;CHIQUINQUIRA;CCF055;Cajacopi;820005389;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA;Capitación ; 26,513,673.00   ; 26,513,673.00   
15176;BOYACA;CHIQUINQUIRA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 1,555,707.00   ; 1,555,707.00   
15176;BOYACA;CHIQUINQUIRA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 1,551,732.00   ; 1,551,732.00   
15176;BOYACA;CHIQUINQUIRA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 2,559,084.00   ; 2,559,084.00   
15176;BOYACA;CHIQUINQUIRA;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 1,157,520.00   ; 1,157,520.00   
15176;BOYACA;CHIQUINQUIRA;EPSS37;Nueva Eps;820005389;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA;Capitación ; 33,501,864.00   ; 33,501,864.00   
15176;BOYACA;CHIQUINQUIRA;EPSS37;Nueva Eps;860007336;CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO;Capitación ; 16,882,025.00   ; 16,882,025.00   
15176;BOYACA;CHIQUINQUIRA;EPSS41;Nueva Eps;820005389;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA;Capitación ; 380,996,876.00   ; 380,996,876.00   
15176;BOYACA;CHIQUINQUIRA;ESS024;Coosalud;820005389;EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE CHIQUINQUIRA;Capitación ; 68,640,160.00   ; 68,640,160.00   
15180;BOYACA;CHISCAS;CCF055;Cajacopi;891800611;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA;Capitación ; 10,144,000.00   ; 10,144,000.00   
15180;BOYACA;CHISCAS;CCF055;Cajacopi;891855719;ESE HOSPITAL SAN JOSE DEL COCUY;Capitación ; 53,185,237.00   ; 53,185,237.00   
15180;BOYACA;CHISCAS;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 2,709,504.00   ; 2,709,504.00   
15180;BOYACA;CHISCAS;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 2,505,615.00   ; 2,505,615.00   
15180;BOYACA;CHISCAS;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 4,457,040.00   ; 4,457,040.00   
15180;BOYACA;CHISCAS;CCF055;Cajacopi;901555885;ASOCIACION DE SERVICIOS DE PROMOCION Y PREVENCION EN ATENCION FAMILIAR SAS;Capitación ; 2,016,000.00   ; 2,016,000.00   
15183;BOYACA;CHITA;CCF055;Cajacopi;891800611;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE SOATA;Capitación ; 117,928,505.00   ; 117,928,505.00   
15183;BOYACA;CHITA;CCF055;Cajacopi;900338671;IPS OXI CARE S.A.S;Capitación ; 5,512,712.00   ; 5,512,712.00   
15183;BOYACA;CHITA;CCF055;Cajacopi;900397110;CONSUSALUD DEL CARIBE IPS LTDA;Capitación ; 5,152,203.00   ; 5,152,203.00   
15183;BOYACA;CHITA;CCF055;Cajacopi;900671712;SOLUCIONES EN SALUD CENTRO ORIENTE S.A.S;Capitación ; 9,068,219.00   ; 9,068,219.00   
